SMS,Cluster,Cluster_Label
plz tell ans bslvyl sent via fullonsms com,1,Spam Promotions
sppok mob halloween collection nokia logo pic message plus free eerie tone txt card spook 8007,1,Spam Promotions
guaranteed 1000 cash 2000 prize claim prize call customer service representative 08714712412 10am 7pm cost 10p,1,Spam Promotions
going bahamas callfreefone 08081560665 speak live operator claim either bahamas cruise 2000 cash opt txt 07786200117,1,Spam Promotions
want new nokia 3510i colour phone delivered tomorrow 200 free minutes mobile 100 free text free camcorder reply call 08000930705,1,Spam Promotions
bears pic nick tom pete dick fact types try gay chat photo upload call 08718730666 10p min stop texts call 08712460324,1,Spam Promotions
sorry call later,1,Spam Promotions
sent email soon,1,Spam Promotions
genius brother pls send number skype,1,Spam Promotions
private 2004 account statement 07742676969 shows 786 unredeemed bonus points claim call 08719180248 identifier code 45239 expires,1,Spam Promotions
ooooooh forgot tell get yoville phone,1,Spam Promotions
friends use call,1,Spam Promotions
please give connection today decimal refund bill,1,Spam Promotions
show colours euro 2004 offer get england flag 3lions tone phone click following service message info,1,Spam Promotions
sexy singles waiting text age followed gender wither 23f gay men text age followed 23g,1,Spam Promotions
winner specially selected receive 1000 holiday flights inc speak live operator claim 0871277810910p min,1,Spam Promotions
text82228 get ringtones logos games www txt82228 com questions info txt82228,1,Spam Promotions
work please call,1,Spam Promotions
themob check newest selection content games tones gossip babes sport keep mobile fit funky text wap 82468,1,Spam Promotions
important information orange user today lucky day 2find log onto http www urawinner com fantastic surprise awaiting,1,Spam Promotions
knock knock txt whose 80082 enter weekly draw 250 gift voucher store choice www tkls com age16 stoptxtstop week,1,Spam Promotions
hello wats talks email address,1,Spam Promotions
forwarded 88877 free entry 250 weekly comp send word enter 88877 www textcomp com,1,Spam Promotions
xmas offer latest motorola sonyericsson nokia free bluetooth dvd double mins 1000 txt orange call mobileupd8 08000839402 call2optout 4qf2,1,Spam Promotions
bangbabes order way receive service msg download content goto wap bangb mobile internet service menu,1,Spam Promotions
much blackberry bold2 nigeria,1,Spam Promotions
free 1st week no1 nokia tone mob every week txt nokia 87077 get txting tell mates zed pobox 36504 w45wq norm150p tone,1,Spam Promotions
free message activate 500 free text messages replying message word free terms conditions visit www 07781482378 com,1,Spam Promotions
win 200 shopping spree every week starting play text store 88039 skilgme tscs08714740323 1winawk age16 50perweeksub,1,Spam Promotions
000 cash 000 prize claim call09050000327,1,Spam Promotions
romantic paris nights flights book next year call 08704439680ts apply,1,Spam Promotions
camera awarded sipix digital camera call 09061221066 fromm landline delivery within days,1,Spam Promotions
someone know asked dating service contact cant guess call 09058097189 revealed pobox ls15hb 150p,1,Spam Promotions
let know got money carlos make call,1,Spam Promotions
registered sinco payee log icicibank com enter urn confirm beware frauds share disclose urn anyone,1,Spam Promotions
donate unicef asian tsunami disaster support fund texting donate 864233 added next bill,1,Spam Promotions
aight text back swing need somebody get door,1,Spam Promotions
urgent mobile number awarded 2000 prize guaranteed call 09061790121 land line claim 3030 valid 12hrs 150ppm,1,Spam Promotions
dear voucher holder claim weeks offer please http www tlp reward apply,1,Spam Promotions
free camera phones linerental month 750 cross ntwk mins price txt bundle deals also avble call 08001950382 call2optout,1,Spam Promotions
guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1,Spam Promotions
kindly send one flat decimal today,1,Spam Promotions
done internet connection slow send try later first thing tomo,1,Spam Promotions
send text skype later,1,Spam Promotions
08714712388 10am 7pm cost 10p,1,Spam Promotions
sunshine quiz wkly win top sony dvd player know country liverpool played mid week txt ansr 82277 tyrone,1,Spam Promotions
freemsg txt call 86888 claim reward hours talk time use phone subscribe6gbp mnth inc 3hrs stop txtstop,1,Spam Promotions
pls call happen,1,Spam Promotions
mobile number 5000 claim calls back ring claims hot line 09050005321,1,Spam Promotions
new voicemail please call 08719181513,1,Spam Promotions
freemsg replied text randy sexy female live local luv hear netcollex ltd 08700621170150p per msg reply stop end,1,Spam Promotions
rcv msgs chat svc free hardcore services text 69988 get nothing must age verify network try,1,Spam Promotions
send logo lover names joined heart txt love name1 name2 mobno love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno ads 150p,1,Spam Promotions
secret admirer looking make contact find reveal thinks special call 09058094599,1,Spam Promotions
said dun haf passport smth like dat juz send email account,1,Spam Promotions
call 09090900040 listen extreme dirty live chat going office right total privacy one knows sic listening 60p min 7mp 0870753331018,1,Spam Promotions
free2day sexy george day pic jordan txt pic 89080 dont miss every saucy celeb pics pocketbabe 0870241182716,1,Spam Promotions
purchase stuff today mail box number,1,Spam Promotions
tkts euro2004 cup final 800 cash collect call 09058099801 b4190604 pobox 7876150ppm,1,Spam Promotions
number live,1,Spam Promotions
asked call radio,1,Spam Promotions
aldrine rakhesh rtm pls call urgent,1,Spam Promotions
jamster get free wallpaper text heart 88888 apply need help call 08701213186,1,Spam Promotions
sorry man accidentally left phone silent last night check til got,1,Spam Promotions
87077 kick new season 2wks free goals news mobile txt club name 87077 villa 87077,1,Spam Promotions
fret buy ovulation test strips send wont get til like march send postal address alright okay,1,Spam Promotions
chance reality fantasy show call 08707509020 20p per min ntt ltd box 1327 croydon cr9 5wb 0870 national rate call,1,Spam Promotions
god found number glad text back xafter msgs cst std ntwk chg,1,Spam Promotions
7732584351 want new nokia 3510i colour phone deliveredtomorrow 300 free minutes mobile 100 free texts free camcorder reply call 08000930705,1,Spam Promotions
tone club subs expired sub reply monoc monos polyc polys weekly 150p per week txt stop stop msg free stream 0871212025016,1,Spam Promotions
message sent askin dollars shoul pay,1,Spam Promotions
think smart win 200 week weekly quiz text play 85222 winnersclub box m26 3uz gbp1 week,1,Spam Promotions
1st free gr8 tones str8 txt nokia 8007 classic nokia tones hit 8007 polys nokia 150p poly 200p,1,Spam Promotions
new message please call 08712400200,1,Spam Promotions
dear voucher holder claim weeks offer http www tlp expressoffer apply stop texts txt stop 80062,1,Spam Promotions
urgent trying contact last weekends draw shows 900 prize guaranteed call 09061701939 claim code s89 valid 12hrs,1,Spam Promotions
hey free call,1,Spam Promotions
per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,1,Spam Promotions
urgent trying contact todays draw shows 800 prize guaranteed call 09050003091 land line claim c52 valid 12hrs,1,Spam Promotions
want explicit sex secs ring 02073162414 costs 20p min,1,Spam Promotions
sms services inclusive text credits pls goto www comuk net login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk 220 cm2 9ae,1,Spam Promotions
hmv bonus special 500 pounds genuine hmv vouchers answer easy questions play send hmv 86688 info www 100percent real com,1,Spam Promotions
guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1,Spam Promotions
double mins txts 6months free bluetooth orange available sony nokia motorola phones call mobileupd8 08000839402 call2optout n9dx,1,Spam Promotions
free 1st week no1 nokia tone mob every week txt nokia 8007 get txting tell mates www getzed pobox 36504 w45wq norm150p tone,1,Spam Promotions
congratulations awarded 500 vouchers 125gift guaranteed free entry 100 wkly draw txt music 87066 tncs www ldew com1win150ppmx3age16,1,Spam Promotions
hey tell blake address carlos wanted meet got lost answering phone,1,Spam Promotions
bought one ringtone getting texts costing pound offering tones etc,1,Spam Promotions
lor sony ericsson salesman ask shuhui say quite use considering,1,Spam Promotions
got call landline number asked come anna nagar afternoon,1,Spam Promotions
sorry call later,1,Spam Promotions
winner specially selected receive 1000 cash holiday flights inc speak live operator claim 0871277810810,1,Spam Promotions
review keep fantastic nokia gage game deck club nokia www cnupdates com newsletter unsubscribe alerts reply word,1,Spam Promotions
natalie inviting friend reply yes 165 165 see www sms natalie2k9 stop send stop frnd 62468,1,Spam Promotions
guess somebody know secretly fancies wanna find give call 09065394514 landline datebox1282essexcm61xn 150p min,1,Spam Promotions
call number available appointment ask connect call waheed fathima,1,Spam Promotions
complimentary star ibiza holiday 000 cash needs urgent collection 09066364349 landline lose box434sk38wp150ppm18,1,Spam Promotions
dear 0776xxxxxxx invited xchat final attempt contact txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn 18yrs,1,Spam Promotions
valentines day special win 1000 quiz take partner trip lifetime send 83600 150p msg rcvd custcare 08718720201,1,Spam Promotions
claim 200 shopping spree call 08717895698 mobstorequiz10ppm,1,Spam Promotions
private 2003 account statement 07815296484 shows 800 redeemed points call 08718738001 identifier code 41782 expires,1,Spam Promotions
win 100 music gift vouchers every week starting txt word draw 87066 tscs www idew com skillgame 1winaweek age16 150ppermesssubscription,1,Spam Promotions
moby pub quiz win 100 high street prize know new duchess cornwall txt first name 82277 unsub stop 008704050406 arrow,1,Spam Promotions
get lions england tone reply lionm mono lionp poly www ringtones original best tones 3gbp network operator rates apply,1,Spam Promotions
tddnewsletter emc1 games thedailydraw dear helen dozens free games great prizeswith,1,Spam Promotions
congratulations awarded 500 vouchers 125gift guaranteed free entry 100 wkly draw txt music 87066 tncs www ldew com1win150ppmx3age16,1,Spam Promotions
dey paid 400thousad told would call,1,Spam Promotions
prize another customer www biz 150p min polo ltd suite 373 london w1j 6hl please call back busy,1,Spam Promotions
free entry 250 weekly competition text word win 80086 www txttowin,1,Spam Promotions
100 dating service cal 09064012103 box334sk38ch,1,Spam Promotions
