SMS,Cluster,Cluster_Label
new textbuddy chat horny guys area 25p free receive search postcode gaytextbuddy com txt one name 89693,1,Spam
camera awarded sipix digital camera call 09061221066 fromm landline delivery within days,1,Spam
someonone know trying contact via dating service find could call mobile landline 09064015307 box334sk38ch,1,Spam
sorry call later,1,Spam
sex mobile free sexy pic jordan text babe 88600 every get sexy celeb pocketbabe pics 087016248,1,Spam
chance win 250 wkly shopping spree txt shop 80878 www txt shop com custcare 08715705022 1x150p,1,Spam
send min,1,Spam
urgent important information user today lucky day find log onto http www urawinner com fantastic surprise awaiting,1,Spam
ask say please message,1,Spam
phony 350 award todays voda numbers ending xxxx selected receive 350 award match please call 08712300220 quoting claim code 3100 standard rates app,1,Spam
07734396839 ibh customer loyalty offer new nokia6600 mobile txtauction txt word start 81151 get,1,Spam
luton 0125698789 ring around,1,Spam
per request melle melle oru minnaminunginte nurungu vettam set callertune callers press copy friends callertune,1,Spam
want new video handset 750 anytime network mins half price line rental camcorder reply call 08000930705 delivery tomorrow,1,Spam
smsservices yourinclusive text credits pls goto www comuk net login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk 220 cm2 9ae,1,Spam
new message please call 08715205273,1,Spam
dun need use dial juz open browser surf,1,Spam
dear invited xchat final attempt contact txt chat 86688 150p msgrcvdhg suite342 2lands row w1j6hl ldn yrs,1,Spam
winner specially selected receive 1000 cash holiday flights inc speak live operator claim 0871277810810,1,Spam
congratulations thanks good friend 000 xmas prize claim easy call 08718726971 10p per minute national rate,1,Spam
ill drink need srs model pls send mail,1,Spam
asked call,1,Spam
thanks vote sing along stars karaoke mobile free link reply sing,1,Spam
400 xmas reward waiting computer randomly picked loyal mobile customers receive 400 reward call 09066380611,1,Spam
right wasnt phoned someone number like,1,Spam
reply win 100 weekly professional sport tiger woods play send stop 87239 end service,1,Spam
secret admirer looking make contact find reveal thinks special call 09065171142 stopsms,1,Spam
nothing got msg frm tht unknown,1,Spam
sorry call later meeting,1,Spam
tried contact offer new video phone 750 anytime network mins half price rental camcorder call 08000930705 reply delivery wed,1,Spam
want custom officer discount,1,Spam
call freephone 0800 542 0578,1,Spam
free msg billed mobile number mistake shortcode 83332 please call 08081263000 charges refunded call free landline,1,Spam
congrats mobile videophones call 09063458130 videochat wid mates play java games dload polyph music noline rentl bx420 ip4 5we 150p,1,Spam
someone conacted dating service entered phone fancy find call landline 09111030116 pobox12n146tf15,1,Spam
call 08702490080 tells call 09066358152 claim 5000 prize enter mobile personal details prompts careful,1,Spam
says give call friend got money definitely buying end week,1,Spam
please call customer service representative 0800 169 6031 10am 9pm guaranteed 1000 cash 5000 prize,1,Spam
please protect threats sib never asks sensitive information like passwords atm sms pin thru email never share password anybody,1,Spam
shop till drop either 10k 500 cash 100 travel voucher call 09064011000 ntt box cr01327bt fixedline cost 150ppm mobile vary,1,Spam
please call 08712402972 immediately urgent message waiting,1,Spam
cant pick phone right pls send message,1,Spam
pls accept one day begging change number,1,Spam
switch fone dammit,1,Spam
todays vodafone numbers ending 0089 last four digits selected received 350 award number matches please call 09063442151 claim 350 award,1,Spam
sorry call later bye,1,Spam
enjoy jamster videosound gold club credits new videosounds logos musicnews get fun jamster help call 09701213186,1,Spam
private 2004 account statement 078498 shows 786 unredeemed bonus points claim call 08719180219 identifier code 45239 expires,1,Spam
tried call reply sms video mobile 750 mins unlimited text free camcorder reply call 08000930705,1,Spam
sorry call later,1,Spam
called one pick phone ask already said,1,Spam
text meet someone sexy today find date even flirt join 10p reply name age sam msg recd thirtyeight pence,1,Spam
love hope anything drastic dare sell phone,1,Spam
call later network urgnt sms,1,Spam
tried contact reply offer video phone 750 anytime network mins half price line rental camcorder reply call 08000930705,1,Spam
well done costa del sol holiday 5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost max10mins,1,Spam
registered optin subscriber draw 100 gift voucher entered receipt correct ans 80062 whats no1 bbc charts,1,Spam
important customer service announcement premier call freephone 0800 542 0578,1,Spam
4mths half price orange line rental latest camera phones free phone 11mths call mobilesdirect free 08000938767 update or2stoptxt,1,Spam
sorry call later,1,Spam
baby ive got back work wanting see allday hope didnt piss phone today give call xxx,1,Spam
dear dave final notice collect tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm,1,Spam
balance 600 next question complete landmark big bob barry ben text 83738 good luck,1,Spam
deleted contact,1,Spam
nokia 7250i get win free auction take part send nokia 86021 suite342 2lands row w1jhl,1,Spam
know yetunde sent money yet sent text bother sending dont involve anything imposed anything first place apologise,1,Spam
secret admirer looking make contact find reveal thinks special call 09058094599,1,Spam
sorry call later,1,Spam
07732584351 rodger burns msg tried call reply sms free nokia mobile free camcorder please call 08000930705 delivery tomorrow,1,Spam
sorry din lock keypad,1,Spam
sorry call later meeting,1,Spam
hai ana tomarrow coming morning decimal ill sathy rto office reply came home,1,Spam
messages phone holding,1,Spam
reach office around decimal amp mobile problem cann get voice call asa free,1,Spam
missed call mumhas beendropping red wine theplace adress,1,Spam
told accenture confirm true,1,Spam
costa del sol holiday 5000 await collection call 09050090044 toclaim sae pobox334 stockport sk38xh cost max10mins,1,Spam
hungry gay guys feeling hungry call 08718730555 10p min stop texts call 08712460324 10p min,1,Spam
ill send decimal,1,Spam
getting threats sales executive shifad raised complaint official message,1,Spam
give kvb acc details,1,Spam
hand phone chat wit,1,Spam
congrats year special cinema pass call 09061209465 suprman matrix3 starwars3 etc free bx420 ip4 5we 150pm dont miss,1,Spam
actually mobile full msg work online need send sent msg wil explain later,1,Spam
urgent mobile awarded 2000 bonus caller prize final try contact call landline 09064019788 box42wr29c 150ppm,1,Spam
congrats year special cinema pass call 09061209465 suprman matrix3 starwars3 etc free bx420 ip4 5we 150pm dont miss,1,Spam
sim subscriber selected receive bonus get delivered door txt word 88600 claim 150p msg exp 30apr,1,Spam
ringtoneking 84484,1,Spam
per request maangalyam alaipayuthe set callertune callers press copy friends callertune,1,Spam
8007 free 1st week no1 nokia tone mob every week txt nokia 8007 get txting tell mates www getzed pobox 36504 5wq norm 150p tone,1,Spam
bloomberg message center 447797706009 wait apply future http careers bloomberg com,1,Spam
500 new mobiles 2004 must txt nokia 89545 collect today www biz 2optout 087187262701 50gbp mtmsg18,1,Spam
sent customer service cum accounts executive mail details contact,1,Spam
2nd time tried contact 750 pound prize claim easy call 087187272008 now1 10p per minute national rate,1,Spam
dont thnk wrong calling,1,Spam
new voicemail please call 08719181503,1,Spam
phone phoned disconnected,1,Spam
pls help tell ashley cant find number,1,Spam
chosen receive 350 award pls call claim number 09066364311 collect award selected receive valued mobile customer,1,Spam
much blackberry bold2 nigeria,1,Spam
ami parchi kicchu kaaj korte iccha korche phone tul plz plz,1,Spam
winner specially selected receive 1000 cash holiday flights inc speak live operator claim 0871277810810,1,Spam
sorry call later,1,Spam
got call landline number asked come anna nagar afternoon,1,Spam
lor sony ericsson salesman ask shuhui say quite use considering,1,Spam
bought one ringtone getting texts costing pound offering tones etc,1,Spam
credits topped http www bubbletext com renewal pin tgxxrz,1,Spam
hey tell blake address carlos wanted meet got lost answering phone,1,Spam
free 1st week no1 nokia tone mob every week txt nokia 8007 get txting tell mates www getzed pobox 36504 w45wq norm150p tone,1,Spam
natalie inviting friend reply yes 165 165 see www sms natalie2k9 stop send stop frnd 62468,1,Spam
tell address,1,Spam
freemsg hey buffy love satisfy men home alone feeling randy reply pix qlynnbv help08700621170150p msg send stop stop txts,1,Spam
sms services inclusive text credits pls goto www comuk net login 3qxj9 unsubscribe stop extra charge help 08702840625 comuk 220 cm2 9ae,1,Spam
want explicit sex secs ring 02073162414 costs 20p min,1,Spam
people dogging area call 09090204448 join like minded guys arrange evening minapn ls278bb,1,Spam
hey free call,1,Spam
ard 530 lor message lor,1,Spam
much payed suganya,1,Spam
freemsg month unlimited free calls activate smartcall txt call 68866 subscriptn3gbp unlimited calls help 08448714184 stop txt stop landlineonly,1,Spam
85233 free ringtone reply real,1,Spam
dating two started sent text talk sport radio last week connection think coincidence,1,Spam
want send something sell fast easy money,1,Spam
hav almost reached call unable connect,1,Spam
themob comes new selection hot downloads members get free click open next link sent fone,1,Spam
show colours euro 2004 offer get england flag 3lions tone phone click following service message info,1,Spam
please give connection today decimal refund bill,1,Spam
private 2004 account statement 07742676969 shows 786 unredeemed bonus points claim call 08719180248 identifier code 45239 expires,1,Spam
genius brother pls send number skype,1,Spam
bears pic nick tom pete dick fact types try gay chat photo upload call 08718730666 10p min stop texts call 08712460324,1,Spam
per min call germany 08448350055 line per min check planettalkinstant com info text stop opt,1,Spam
important information orange user 0789xxxxxxx today lucky day 2find log onto http www urawinner com fantastic surprise awaiting,1,Spam
cash balance currently 500 pounds maximize cash send cash 86688 150p msg 08718720201 box 114 tcr,1,Spam
guaranteed latest nokia phone 40gb ipod mp3 player 500 prize txt word collect 83355 ibhltd ldnw15h 150p mtmsgrcvd18,1,Spam
yes place town meet exciting adult singles txt chat 86688 150p msg,1,Spam
day asked anand number,1,Spam
sexychat girls waiting text text great night chatting send stop stop service,1,Spam
sorry call later,1,Spam
guaranteed 1000 cash 2000 prize claim prize call customer service representative 08714712394 10am 7pm,1,Spam
hello site download songs urgent pls,1,Spam
sindu got job birla soft,1,Spam
call make sure dat woken,1,Spam
sorry call later,1,Spam
mobile number pls sms mail convey regards achan amma rakhesh qatar,1,Spam
ready call,1,Spam
book lesson msg call work sth going get specs membership px3748,1,Spam
please call customer service representative freephone 0808 145 4742 9am 11pm guaranteed 1000 cash 5000 prize,1,Spam
taking part mobile survey yesterday 500 texts use however wish get txts send txt 80160 www txt43 com 50p,1,Spam
