SMS,Cluster,Cluster_Label
honeybee said sweetest world god laughed amp said wait havnt met person reading msg moral even god crack jokes,0,Social Wishes
wot wanna missy,0,Social Wishes
dint tell anything angry told abi,0,Social Wishes
company good environment terrific food really nice,0,Social Wishes
luck love someone fortune love one loves miracle love person love anyone except gud nyt,0,Social Wishes
yes one woman man please tell likes dislikes bed,0,Social Wishes
need come home give good lovin,0,Social Wishes
scotland hope showing jjc tendencies take care live dream,0,Social Wishes
nice talking please dont forget pix want see,0,Social Wishes
wat makes people dearer happiness dat feel meet pain feel miss dem,0,Social Wishes
freezing craving ice fml,0,Social Wishes
sending greetings joy happiness gr8 evening,0,Social Wishes
miles smiles made frm letters know difference smile face keeps happy even though miles away keep smiling good nyt,0,Social Wishes
happy new year dear brother really miss got number decided send text wishing happiness abiola,0,Social Wishes
mate hav nice hol message say hello coz sent ages started driving stay roads rvx,0,Social Wishes
hey loverboy love tell look picture ache feel legs fuck want need crave,0,Social Wishes
lov line hurt truth mind wil tolerat bcs someone never comfort lie gud ni8 sweet dreams,0,Social Wishes
guess worried must know way body repairs quite sure worry take slow first tests guide ovulation relax nothing said reason worry keep followin,0,Social Wishes
necessarily respectful,0,Social Wishes
love cuddle want hold strong arms right,0,Social Wishes
superior telling friday leave department except leave way call waheed fathima conform,0,Social Wishes
telling coulda real valentine never pick nothing,0,Social Wishes
ever get song stuck head reason away til listen like times,0,Social Wishes
say slowly god love amp need clean heart blood send ten special people amp miracle tomorrow pls pls,0,Social Wishes
convey regards,0,Social Wishes
sign maturity start saying big things actually start understanding small things nice evening bslvyl,0,Social Wishes
gud mrng dear nice day,0,Social Wishes
last thing ever wanted hurt think would laugh embarassed delete tag keep going far knew even fact even felt like would hurt shows really know messy wednesday bad problem time clean choose skype take pictures sleep want mind things make bed throw laundry top friend house embarassed underwear bras strewn bed pillows floor something else used good least making bed,0,Social Wishes
heart empty without love mind empty without wisdom eyes empty without dreams amp life empty without frnds alwys touch good night amp sweet dreams,0,Social Wishes
although told dat baig face watches really like watch gave cos thanx everything dat done today touched,0,Social Wishes
living simple loving also simple laughing simple winning tooo simple simple difficult gud nte,0,Social Wishes
take care financial problem help,0,Social Wishes
already one guy loving,0,Social Wishes
joy father john john joy father ans ths hav tis ias question try answer,0,Social Wishes
send friends receive something voice speaking expression childish naughty sentiment rowdy ful attitude romantic shy attractive funny irritating lovable reply,0,Social Wishes
stop wondering wow ever going stop ing whenever want mine laughs,0,Social Wishes
know friend already told,0,Social Wishes
ello babe,0,Social Wishes
whatsup dont want sleep,0,Social Wishes
howz persons story,0,Social Wishes
cheers tex mecause werebored yeah okden hunny uin sat sound likeyour havin gr8fun keep updat countinlots loveme xxxxx,0,Social Wishes
tired slept well past nights,0,Social Wishes
lovely night wake see message hope smile knowing great morning,0,Social Wishes
thing good thanx got exams march ive done revision fran still boyf ive gotta interviw exeter bit worried,0,Social Wishes
hope much fun without see tomorrow love jess,0,Social Wishes
well causes mutations sunscreen like essential thesedays,0,Social Wishes
honey sweetheart darling sexy buns sugar plum loverboy miss boytoy smacks ass gym,0,Social Wishes
like cheap happy splash wine makes feel better,0,Social Wishes
hello peach cake tasts lush,0,Social Wishes
feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day,0,Social Wishes
way 2day normal way real unique hope know rest mylife hope find wot lost,0,Social Wishes
juan coming home fri hey course expect welcome party lots presents ill phone get back loads love nicky,0,Social Wishes
dear denying words please,0,Social Wishes
smith waste wanna gayle,0,Social Wishes
fighting world easy either win lose fightng some1 close dificult lose lose win still lose,0,Social Wishes
said okay sorry,0,Social Wishes
one best dialogue cute reltnship wen die dont come near body bcoz hands may come wipe tears time gud ni8,0,Social Wishes
thanks message really appreciate sacrifice sure process direct pay find way back test tomorrow class wonderful day,0,Social Wishes
pain come worse time,0,Social Wishes
today yellow rose day love frndship give misscall amp send frndz amp see many miss calls get get 6missed marry lover,0,Social Wishes
world suffers lot violence bad people silence good people gud night,0,Social Wishes
dare stupid wont tell anything hear wont talk,0,Social Wishes
think thanks see tomo,0,Social Wishes
enjoying semester take care brother,0,Social Wishes
life spend someone lifetime may meaningless moments spent someone really love means life,0,Social Wishes
feeling sleepy today shall get dear,0,Social Wishes
dont search love let love find thats called falling love bcoz dont force fall know smeone hold bslvyl,0,Social Wishes
thanx,0,Social Wishes
cool text ready,0,Social Wishes
literally bed like hours,0,Social Wishes
boo way moms making tortilla soup yummmm,0,Social Wishes
thats cool gentleman treat dignity respect,0,Social Wishes
sometimes put walls around hearts safe getting hurt find cares enough break walls amp get closer goodnoon,0,Social Wishes
every king crying baby every great building map imprtant today wil reach tomorw gud ni8,0,Social Wishes
sorry lot friend friend stuff talk actual guy wants buy,0,Social Wishes
lol forgiven,0,Social Wishes
lol enjoy role playing much,0,Social Wishes
petey boy whereare friendsare thekingshead come canlove nic,0,Social Wishes
gal boy walking park gal hold hand boy think would run away gal jst wana feels walking heaven prince,0,Social Wishes
angry happen dear,0,Social Wishes
fine sends greetings,0,Social Wishes
good morning love sleep wish great day full feeling better opportunity last thought babe love kiss,0,Social Wishes
ever green quote ever told jerry cartoon person irritates always one loves vry much fails express gud nyt,0,Social Wishes
shb lor thanx,0,Social Wishes
promise take good care princess run please send pics get chance ttyl,0,Social Wishes
hmm shall bring bottle wine keep amused joking still bring bottle red white see tomorrow,0,Social Wishes
nothing ever easy looking reason take risk life love,0,Social Wishes
common hearin wat day let ask something different smile today gud evng,0,Social Wishes
fran decided way completely broke knackered got bout 2mrw love janx dads fone credit,0,Social Wishes
yes innocent fun,0,Social Wishes
lol take member said aunt flow visit months cause developed ovarian cysts way shrink,0,Social Wishes
waqt pehle naseeb zyada kisi kuch nahi milta zindgi nahi hum sochte hai zindgi hai ham jeetey hai,0,Social Wishes
babe thanks coming even though didnt well wanted bed hope see soon love kisses xxx,0,Social Wishes
keep payasam rinu brings,0,Social Wishes
babe home wanna something,0,Social Wishes
play one day last year know even though good team like india,0,Social Wishes
hello hun way good dates guy met walkabout far meet soon hows everyone else,0,Social Wishes
alright babe justthought sayhey doin nearly endof offdam nevamind 2hook uwant lovejen,0,Social Wishes
lol well quality aint bad aint complaining,0,Social Wishes
wake already thanx tau sar piah quite nice,0,Social Wishes
dear know birthday loving gopalettan planning give small gift day like participate welcome please contact admin team details,0,Social Wishes
happy come noon,0,Social Wishes
miserable tell side effects birth control massive gut wrenching cramps first months sleep last night,0,Social Wishes
texted finished long time ago showered ything,0,Social Wishes
babe lost,0,Social Wishes
got home babe still awake,0,Social Wishes
much fights good nite,0,Social Wishes
babe said hours almost internet,0,Social Wishes
birthdate certificate april real date today dont publish shall give special treat keep secret way thanks wishes,0,Social Wishes
hey girl hope well del bak long time give call sum time lucyxx,0,Social Wishes
dear good morning feeling dear,0,Social Wishes
serious like proper tongued,0,Social Wishes
would lovely sure think wot want drinkin dancin eatin cinema wot,0,Social Wishes
lol mad first woke gave,0,Social Wishes
hiya like hlday pics looked horrible took hows camp amrca thing speak soon serena,0,Social Wishes
either way works years old hope doesnt bother,0,Social Wishes
urgh coach hot smells chip fat thanks especially duvet predictive text word,0,Social Wishes
lost ill always intend hurt never knew felt iwas marine itried2tell urmom careabout,0,Social Wishes
today accept day accept brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd rply means enemy,0,Social Wishes
alrite girl know gail neva wrong take care sweet worry l8tr hun love yaxxx,0,Social Wishes
